
Q1. Clean the below data set in R software. Replace mean/median in the place of missing observation
Q2. Create two separate data frame in R for HR in UTC (8:30 AM and 17:30 PM) for mean wind speed from 1984 to 2008



MONTHLY SURFACE TAB3 DATA :
-------------------------
  INDEX = INDEX NO. OF THE STATION
  YEAR  = YEAR
  MN    = MONTH
  HR    = HOUR IN UTC ( 03 UTC = 0830 IST, 12 UTC = 1730 IST)
  RH    = MEAN RELATIVE HUMIDITY IN %
  NO    = No. OF OBSERVATIONS IN THE MONTH
  MWS   = MEAN WIND SPEED IN KMPH AT THE TIME OF OBSERVATION
  W1    = NO. OF DAYS WITH WIND SPEED >= 62 kmph
  W2    = NO. OF DAYS WITH WIND SPEED 20 - 61 kmph
  W3    = NO. OF DAYS WITH WIND SPEED 01 - 19 kmph
  W4    = NO. OF DAYS WITH CALM WIND
  N     = NO. OF DAYS WITH WIND FROM NORTHERLY DIRECTION
  NE    = NO. OF DAYS WITH WIND FROM NORTH EASTERLY DIRECTION
  E     = NO. OF DAYS WITH WIND FROM EASTERLY DIRECTION
  SE    = NO. OF DAYS WITH WIND FROM SOUTH EASTERLY DIRECTION
  S     = NO. OF DAYS WITH WIND FROM SOUTHERLY DIRECTION
  SW    = NO. OF DAYS WITH WIND FROM SOUTH WESTERLY DIRECTION
  W     = NO. OF DAYS WITH WIND FROM WESTERLY DIRECTION
  NW    = NO. OF DAYS WITH WIND FROM NORTH WESTERLY DIRECTION
  CA    = NO. OF DAYS WITH CALM WIND
  VR    = NO. OF DAYS WITH VARIABLE WIND DIRECTION

----------------------------------------------------------------------------
INDEX YEAR MN HR .RH NO .MWS W1 W2 W3 W4 NO .N NE .E SE .S SW .W NW CA VA NO
43110 1988 09 03  91 29  3.3  0  0 20  9 29  2  0  3  8  1  0  6  0  9  0 29
43110 1988 09 12  84 30  9.5  0  0 29  1 30  2  0  0  0  2  6 12  7  1  0 30
43110 1988 10 03  73 31  3.1  0  0 21 10 31  1  6  5  5  2  0  0  2 10  0 31
43110 1988 10 12  69 31 10.5  0  1 30  0 31  3  0  0  0  0  0  3 25  0  0 31
43110 1988 11 03  54 30  4.4  0  0 27  3 30  0 11  9  5  1  0  0  1  3  0 30
43110 1988 11 12  59 30  9.9  0  0 30  0 30  2  0  0  0  0  0  4 24  0  0 30
43110 1988 12 03  56 31  4.5  0  0 25  6 31  0  6 14  5  0  0  0  0  6  0 31
43110 1988 12 12  60 31 11.4  0  1 29  1 31  2  0  2  0  0  0  2 24  1  0 31
43110 1989 01 03  66 31  2.4  0  0 15 16 31  0  2  8  3  0  0  1  1 16  0 31
43110 1989 01 12  60 31 10.1  0  0 31  0 31  1  0  0  0  0  1  8 21  0  0 31
43110 1989 02 03  50 28  2.2  0  0 11 17 28  5  1  5  0  0  0  0  0 17  0 28
43110 1989 02 12  53 28 13.5  0  3 25  0 28  2  0  0  0  0  1  2 23  0  0 28
43110 1989 03 03  68 31  2.7  0  0 19 12 31  5  3  4  2  1  1  0  3 12  0 31
43110 1989 03 12  62 31 11.6  0  1 30  0 31  1  0  0  0  0  2  6 22  0  0 31
43110 1989 04 03  73 30  2.8  0  0 15 15 30  6  4  0  3  0  0  2  0 15  0 30
43110 1989 04 12  71 30 14.1  0  2 28  0 30  1  0  0  0  0  2 12 15  0  0 30
43110 1989 05 03  72 31  4.1  0  0 19 12 31  1  0  1  0  1  2  6  7 12  1 31
43110 1989 05 12  67 31 12.0  0  1 30  0 31  0  0  0  0  0  1 12 18  0  0 31
43110 1989 06 03  90 30  4.7  0  0 21  9 30  0  1  0  4  4  4  8  0  9  0 30
43110 1989 06 12  85 30  9.8  0  1 29  0 30  3  0  0  0  3 10 11  3  0  0 30
43110 1989 07 03  91 31  6.7  0  2 20  9 31  0  2  3  2  1  3  7  4  9  0 31
43110 1989 07 12  86 31 11.4  0  3 28  0 31  2  1  0  0  0  5 12 11  0  0 31
43110 1989 08 03  89 31  7.8  0  0 29  2 31  1  0  1  1  0  1 16  9  2  0 31
43110 1989 08 12  87 31 10.2  0  0 30  1 31  1  0  0  0  0  0 16 13  1  0 31
43110 1989 09 03  89 30  3.1  0  0 21  9 30  2  1  2 10  2  0  1  2  9  1 30
43110 1989 09 12  82 30  9.0  0  0 30  0 30  3  0  0  0  0  8  8 11  0  0 30
43110 1989 10 03  79 31  2.5  0  0 17 14 31  2  0  0 11  2  1  0  1 14  0 31
43110 1989 10 12  74 31  9.2  0  0 30  1 31  3  0  0  1  0  2  2 22  1  0 31
43110 1989 11 03  52 30  5.2  0  0 28  2 30  0  3 13 11  0  0  0  0  2  1 30
43110 1989 11 12  58 30  7.5  0  0 29  1 30  4  2  0  0  0  1  3 19  1  0 30
43110 1989 12 03  53 31  5.6  0  0 30  1 31  1  0 17 12  0  0  0  0  1  0 31
43110 1989 12 12  51 31  7.2  0  0 31  0 31  8  1  3  2  1  1  1 14  0  0 31
43110 1990 01 03  48 31  4.2  0  0 29  2 31  0  3 20  6  0  0  0  0  2  0 31
43110 1990 01 12  52 31  8.0  0  0 31  0 31  7  0  0  0  0  0  3 21  0  0 31
43110 1990 02 03  61 28  4.1  0  0 24  4 28  1  5 13  4  0  0  0  0  4  1 28
43110 1990 02 12  54 28  9.7  0  1 27  0 28  5  0  0  0  0  2  5 16  0  0 28
43110 1990 03 03  67 31  4.6  0  0 29  2 31  6  9  2  9  0  1  0  1  2  1 31
43110 1990 03 12  59 31  9.0  0  0 31  0 31  3  0  0  0  0  0  3 25  0  0 31
43110 1990 04 03  73 30  4.4  0  0 27  3 30 11  7  1  1  4  0  0  3  3  0 30
43110 1990 04 12  69 30 11.0  0  0 30  0 30  4  0  0  0  0  2  5 19  0  0 30
43110 1990 05 03  81 31  3.6  0  0 24  7 31  4  2  0  8  4  0  4  2  7  0 31
43110 1990 05 12  75 31  8.0  0  0 30  1 31  1  0  0  0  1  4  9 15  1  0 31
43110 1990 06 03  88 30  6.5  0  0 28  2 30  2  0  1  6  4  4  8  3  2  0 30
43110 1990 06 12  86 30  9.4  0  2 27  1 30  1  2  0  0  0  3 18  5  1  0 30
43110 1990 07 03  88 31  9.0  0  1 30  0 31  0  0  0  0  1  2 24  4  0  0 31
43110 1990 07 12  85 31 10.3  0  1 28  2 31  0  0  0  0  1  3 18  7  2  0 31
43110 1990 08 03  90 31  8.1  0  1 28  2 31  0  1  0  0  0  2 20  6  2  0 31
43110 1990 08 12  87 31 10.1  0  1 30  0 31  1  0  0  0  0  0 19 11  0  0 31
43110 1990 09 03  91 30  3.3  0  0 19 11 30  0  0  2  9  1  0  4  3 11  0 30
43110 1990 09 12  80 30  8.8  0  0 29  1 30  3  0  0  0  0  3  9 14  1  0 30
43110 1990 10 03  73 31  5.1  0  0 27  4 31  1  0  7 14  3  1  0  0  4  1 31
43110 1990 10 12  71 31  8.8  0  0 31  0 31  6  1  0  0  0  2  8 14  0  0 31
43110 1990 11 03  65 30  5.4  0  0 26  4 30  0  3 12 10  0  1  0  0  4  0 30
43110 1990 11 12  64 30 10.0  0  0 29  1 30  8  3  0  0  1  0  3 14  1  0 30
43110 1990 12 03  58 31  8.9  0  2 27  2 31  0  1 15 13  0  0  0  0  2  0 31
43110 1990 12 12  53 31 10.7  0  3 28  0 31 10  3  2  1  0  1  2 12  0  0 31
43110 1991 01 03  64 31  5.8  0  0 28  3 31  0  4 15  8  0  0  0  1  3  0 31
43110 1991 01 12  53 31 12.0  0  3 28  0 31  7  0  0  0  0  1  6 17  0  0 31
43110 1991 02 03  65 28  4.5  0  0 25  3 28  2  7 10  6  0  0  0  0  3  0 28
43110 1991 02 12  57 28 15.4  0  8 20  0 28 10  0  0  0  0  0  2 16  0  0 28
43110 1991 03 03  74 31  4.3  0  0 27  4 31  6  8  2  9  2  0  0  0  4  0 31
43110 1991 03 12  64 31 12.2  0  2 29  0 31  4  0  0  0  0  3  5 18  0  1 31
43110 1991 04 03  75 30  4.6  0  0 26  4 30  5  4  2  7  4  1  0  3  4  0 30
43110 1991 04 12  67 30 12.8  0  4 26  0 30  1  0  0  1  0  1  6 21  0  0 30
43110 1991 05 03  73 31  5.2  0  0 26  5 31 12  7  1  1  1  1  1  2  5  0 31
43110 1991 05 12  69 31 14.7  0  5 26  0 31  4  0  0  0  0  0  5 22  0  0 31
43110 1991 06 03  87 30  4.5  0  0 21  9 30  2  3  0  4  0  1  3  8  9  0 30
43110 1991 06 12  81 30 11.7  0  1 29  0 30  1  0  2  0  1  3  8 15  0  0 30
43110 1991 07 03  90 31  8.5  0  4 23  4 31  0  1  0  3  0  2 17  4  4  0 31
43110 1991 07 12  89 31  9.0  0  2 24  5 31  0  0  0  0  0  3 17  6  5  0 31
43110 1991 08 03  90 31  6.2  0  0 23  8 31  1  0  0  0  0  2 14  6  8  0 31
43110 1991 08 12  88 31  8.3  0  0 25  6 31  1  0  0  0  0  0 14 10  6  0 31
43110 1991 09 03  87 30  1.6  0  0 15 15 30  2  3  2  4  2  0  0  2 15  0 30
43110 1991 09 12  79 30 12.9  0  4 25  1 30  4  0  0  1  0  0  5 19  1  0 30
43110 1991 10 03  74 31  1.9  0  0 13 18 31  3  4  3  3  0  0  0  0 18  0 31
43110 1991 10 12  71 31 10.0  0  1 29  1 31  5  0  0  1  0  1  6 17  1  0 31
43110 1991 11 03  66 30  4.1  0  0 27  3 30  0  1 15 10  1  0  0  0  3  0 30
43110 1991 11 12  63 30  9.3  0  0 29  1 30  4  0  2  0  0  1  8 14  1  0 30
43110 1991 12 03  57 31  6.7  0  0 30  1 31  1  4 13 11  1  0  0  0  1  0 31
43110 1991 12 12  51 31  9.7  0  2 28  1 31  5  0  2  1  0  1  4 17  1  0 31
43110 1992 01 03  52 31  4.2  0  1 20 10 31  0  3  9  9  0  0  0  0 10  0 31
43110 1992 01 12  51 31 10.0  0  2 29  0 31  4  0  0  0  0  0 13 14  0  0 31
43110 1992 02 03  63 29  3.1  0  0 17 12 29  4  6  5  2  0  0  0  0 12  0 29
43110 1992 02 12  55 29 14.7  0  5 24  0 29  7  0  0  0  0  0  2 20  0  0 29
43110 1992 03 03  72 31  3.1  0  0 22  9 31  5  1  5  8  2  1  0  0  9  0 31
43110 1992 03 12  67 31 14.0  0  8 22  0 30  5  0  0  0  0  1 10 15  0  0 31
43110 1992 04 03  71 30  4.5  0  0 22  8 30  8  4  0  2  2  2  0  4  8  0 30
43110 1992 04 12  67 30 15.8  0  9 21  0 30  4  0  0  0  0  0  6 20  0  0 30
43110 1992 05 03  73 31  3.9  0  0 22  9 31  2  5  1  3  2  1  4  4  9  0 31
43110 1992 05 12  68 31 12.1  0  2 29  0 31  1  0  0  0  0  1 15 13  0  0 30
43110 1992 06 03  83 30  5.9  0  0 28  2 30  6  3  1  2  1  1  4 10  2  0 30
43110 1992 06 12  75 30 12.3  0  5 25  0 30  1  0  0  0  0  0 11 18  0  0 30
43110 1992 07 03  89 31  6.9  0  0 31  0 31  0  0  1  8  1  3  9  9  0  0 31
43110 1992 07 12  84 31 10.0  0  0 30  1 31  2  0  0  0  0  6 13  9  1  0 31
43110 1992 08 03  89 31  5.6  0  0 28  3 31  1  2  1  6  1  0 13  3  3  0 30
43110 1992 08 12  86 31  8.5  0  0 31  0 31  1  1  0  0  0  2 18  9  0  0 31
43110 1992 09 03  86 30  3.4  0  0 25  5 30  1  8  1  3  1  1  7  3  5  0 30
43110 1992 09 12  81 30  9.3  0  1 27  2 30  5  1  0  0  0  0  9 13  2  0 30
43110 1992 10 03  81 31  3.6  0  0 27  4 31  2  5  7 10  2  0  1  0  4  0 31
43110 1992 10 12  74 31  9.7  0  1 30  0 31  6  0  0  1  0  2  4 18  0  0 31
43110 1992 11 03  59 30  5.5  0  0 29  1 30  1  1 17  9  0  1  0  0  1  0 30
43110 1992 11 12  58 30  8.4  0  0 30  0 30  6  0  1  2  0  0  8 13  0  0 30
43110 1992 12 03  50 31  7.0  0  1 30  0 31  0  0 20 11  0  0  0  0  0  0 31
43110 1992 12 12  52 31  9.6  0  0 31  0 31  2  1  1  0  0  0  9 18  0  0 31
43110 1993 01 03  62 31  4.0  0  0 27  4 31  0  5 10 12  0  0  0  0  4  0 31
43110 1993 01 12  58 31 10.9  0  1 30  0 31  8  0  0  0  0  0  6 17  0  0 31
43110 1993 02 03  59 28  5.5  0  0 28  0 28  1  5 15  5  1  0  0  1  0  0 28
43110 1993 02 12  54 28 13.4  0  2 26  0 28  3  0  0  0  0  0 11 14  0  0 28
43110 1993 03 03  66 31  4.0  0  0 27  4 31  5  5  5  9  2  0  1  0  4  0 31
43110 1993 03 12  58 31 11.6  0  0 31  0 31  3  0  0  0  0  0  9 19  0  0 31
43110 1993 04 03  75 30  5.0  0  0 28  2 30  8  7  2  5  3  0  0  3  2  0 30
43110 1993 04 12  67 30 13.0  0  5 25  0 30  8  0  0  0  0  0  4 18  0  0 30
43110 1993 05 03  75 31  4.4  0  0 26  5 31  7  1  1  3  4  2  2  6  5  0 31
43110 1993 05 12  69 31 12.5  0  2 29  0 31  6  0  0  0  0  0  9 16  0  0 31
43110 1993 06 03  85 30  5.2  0  0 27  3 30  4  1  2  4  1  6  4  5  3  0 30
43110 1993 06 12  81 30  9.3  0  3 26  1 30  2  0  0  0  3  7  9  8  1  0 30
43110 1993 07 03  89 31  6.2  0  0 29  2 31  0  0  2  2  2  5 15  3  2  0 31
43110 1993 07 12  87 31  8.7  0  0 30  1 31  2  0  0  0  2  5 14  7  1  0 31
43110 1993 08 03  89 31  5.0  0  0 29  2 31  0  3  1  2  1  3 15  4  2  0 31
43110 1993 08 12  83 31  8.7  0  0 31  0 31  2  0  0  0  0  3 16 10  0  0 31
43110 1993 09 03  91 30  3.4  0  0 25  5 30  3  1  4  5  3  2  4  3  5  0 30
43110 1993 09 12  85 30  7.9  0  0 30  0 30  6  0  0  1  1  6  9  7  0  0 30
43110 1993 10 03  83 31  3.0  0  0 25  6 31  3  1  8 11  2  0  0  0  6  0 31
43110 1993 10 12  80 31  5.7  0  0 28  3 31  8  2  1  0  0  3  5  9  3  0 31
43110 1993 11 03  55 30  6.4  0  1 26  3 30  0  4 12  7  3  1  0  0  3  0 30
43110 1993 11 12  59 30  7.4  0  0 30  0 30  9  2  2  0  1  0  3 13  0  0 30
43110 1993 12 03  50 31  5.4  0  0 31  0 31  0  2 18 10  1  0  0  0  0  0 31
43110 1993 12 12  54 31  9.2  0  1 30  0 31 12  0  2  1  0  0  2 14  0  0 31
43110 1994 01 03  61 31  4.3  0  0 31  0 31  1  4 14 10  1  0  1  0  0  0 31
43110 1994 01 12  51 31  8.9  0  0 30  1 31  9  0  0  0  1  0  4 16  1  0 31
43110 1994 02 03  59 28  3.9  0  0 26  2 28  1 12  6  5  1  0  0  1  2  0 28
43110 1994 02 12  56 28 11.7  0  1 27  0 28  8  0  0  1  0  0  4 15  0  0 28
43110 1994 03 03  78 31  2.9  0  0 23  8 31  0  3  2 11  4  1  0  2  8  0 31
43110 1994 03 12  67 31 10.0  0  1 30  0 31  3  0  0  0  0  1 10 17  0  0 31
43110 1994 04 03  71 30  4.8  0  0 28  2 30  7  5  2  3  1  0  1  9  2  0 30
43110 1994 04 12  63 30 11.4  0  0 30  0 30  5  0  0  0  0  0  6 19  0  0 30
43110 1994 05 03  73 31  4.0  0  0 28  3 31  9  3  2  1  4  1  3  5  3  0 31
43110 1994 05 12  68 31 12.1  0  0 31  0 31  1  0  0  0  0  1 10 19  0  0 31
43110 1994 06 03  87 30  8.1  0  0 30  0 30  2  1  0  5  3  7 10  2  0  0 30
43110 1994 06 12  85 30 11.6  0  1 28  1 30  3  0  0  1  2  9 10  4  1  0 30
43110 1994 07 03  89 31  7.8  0  1 29  1 31  0  0  0  0  0  7 20  3  1  0 31
43110 1994 07 12  86 31 11.6  0  2 29  0 31  1  0  0  0  0  4 21  5  0  0 31
43110 1994 08 03  87 31  6.3  0  0 31  0 31  1  0  0  0  1  4 20  5  0  0 31
43110 1994 08 12  84 31  8.7  0  0 31  0 31  0  0  0  0  0  3 21  7  0  0 31
43110 1994 09 03  86 30  4.6  0  0 28  2 30  1  1  2  9  4  4  6  1  2  0 30
43110 1994 09 12  77 30  7.4  0  0 28  2 30  4  0  0  0  0  4 13  7  2  0 30
43110 1994 10 03  79 31  3.0  0  0 28  3 31  0  1  9 14  3  1  0  0  3  0 31
43110 1994 10 12  71 31  6.3  0  0 30  1 31  3  1  2  1  1  1  6 15  1  0 31
43110 1994 11 03  56 30  6.5  0  1 27  2 30  0  1 17  9  1  0  0  0  2  0 30
43110 1994 11 12  55 30  7.6  0  0 30  0 30  8  2  3  1  0  0  8  8  0  0 30
43110 1994 12 03  54 31  5.8  0  0 27  4 31  0  3 12 12  0  0  0  0  4  0 31
43110 1994 12 12  50 31  8.5  0  0 31  0 31 12  0  1  0  1  0  2 15  0  0 31
43110 1995 01 03  58 31  5.1  0  0 30  1 31  2  3 19  6  0  0  0  0  1  0 31
43110 1995 01 12  53 31  8.9  0  0 31  0 31 11  1  1  1  0  0  1 16  0  0 31
43110 1995 02 03  68 28  3.3  0  0 22  6 28  4  2  7  8  0  0  0  1  6  0 28
43110 1995 02 12  56 28 11.1  0  1 27  0 28  4  0  0  0  0  0  4 20  0  0 28
43110 1995 03 03  64 31  4.1  0  0 26  5 31  5 10  3  3  1  0  0  4  5  0 31
43110 1995 03 12  60 31 11.8  0  2 29  0 31  1  0  0  0  0  0  6 24  0  0 31
43110 1995 04 03  75 30  4.9  0  0 29  1 30  8  5  2  7  2  0  1  4  1  0 30
43110 1995 04 12  64 30 11.8  0  0 30  0 30  2  0  0  0  0  0  8 20  0  0 30
43110 1995 05 03  70 31  5.6  0  0 31  0 31  1  5  2  3  1  3  9  7  0  0 31
43110 1995 05 12  64 31  9.0  0  0 31  0 31  0  0  1  0  0  0 12 18  0  0 31
43110 1995 06 03  83 30  4.1  0  0 26  4 30  0  0  1  5  5  3  4  8  4  0 30
43110 1995 06 12  77 30  7.8  0  1 28  1 30  0  0  0  1  0  9 10  9  1  0 30
43110 1995 07 03  91 31  6.1  0  0 28  3 31  1  0  0  5  3  5 12  2  3  0 31
43110 1995 07 12  87 31  8.5  0  0 31  0 31  0  0  0  0  0  9 17  5  0  0 31
43110 1995 08 03  87 31  5.2  0  1 27  3 31  2  3  2  5  2  1 11  2  3  0 31
43110 1995 08 12  83 31  8.0  0  0 31  0 31  0  1  0  0  0  2 16 12  0  0 31
43110 1995 09 03  89 30  4.2  0  0 27  3 30  5  2  1  8  4  2  4  1  3  0 30
43110 1995 09 12  80 30  7.5  0  1 27  2 30  3  0  0  0  0  2 12 11  2  0 30
43110 1995 10 03  78 31  4.4  0  0 28  3 31  3  3 10  9  2  0  0  1  3  0 31
43110 1995 10 12  75 31  7.5  0  0 30  1 31  2  3  0  1  2  1  8 13  1  0 31
43110 1995 11 03  61 30  6.2  0  0 30  0 30  0  1 13 15  1  0  0  0  0  0 30
43110 1995 11 12  63 30  7.2  0  0 30  0 30  4  0  0  0  0  1  4 21  0  0 30
43110 1995 12 03  60 31  5.8  0  0 31  0 31  0  2 15 13  1  0  0  0  0  0 31
43110 1995 12 12  56 31  8.3  0  0 31  0 31  5  1  0  1  0  0  5 19  0  0 31
43110 1996 01 03  69 31  3.8  0  0 28  3 31  1  5 17  3  1  0  0  1  3  0 31
43110 1996 01 12  55 31  8.7  0  0 31  0 31  2  0  0  0  0  1  5 23  0  0 31
43110 1996 02 03  58 29  4.8  0  0 29  0 29  3  5 14  5  0  1  0  1  0  0 29
43110 1996 02 12  56 29 11.0  0  2 27  0 29  0  0  0  0  0  1  6 22  0  0 29
43110 1996 03 03  69 31  3.8  0  0 29  2 31  4  3  8  9  5  0  0  0  2  0 31
43110 1996 03 12  66 31 11.2  0  1 30  0 31  1  0  0  0  0  2 10 18  0  0 31
43110 1996 04 03  71 30  5.3  0  0 29  1 30  6  6  5  4  0  0  0  8  1  0 30
43110 1996 04 12  65 30 12.9  0  4 26  0 30  0  0  0  0  0  0  3 27  0  0 30
43110 1996 05 03  72 31  6.0  0  0 29  2 31  6  5  2  1  0  1  3 11  2  0 31
43110 1996 05 12  68 31 14.0  0  5 26  0 31  1  0  0  0  0  0 11 19  0  0 31
43110 1996 06 03  83 30  5.8  0  0 28  2 30  1  0  5  4  2  2 10  4  2  0 30
43110 1996 06 12  79 30 11.6  0  2 28  0 30  1  0  0  2  1  6 14  6  0  0 30
43110 1996 07 03  90 31  6.3  0  0 30  1 31  0  3  2  3  4  3 14  1  1  0 31
43110 1996 07 12  88 31  8.3  0  0 31  0 31  2  0  0  0  1  3 20  5  0  0 31
43110 1996 08 03  90 31  5.2  0  0 26  5 31  0  1  0  0  2  4 11  8  5  0 31
43110 1996 08 12  86 31  8.6  0  0 29  2 31  2  0  0  0  1  3 13 10  2  0 31
43110 1996 09 03  90 30  3.0  0  0 24  6 30  1  5  2  7  3  3  2  1  6  0 30
43110 1996 09 12  83 30  7.6  0  0 30  0 30  4  0  0  0  0  1 10 15  0  0 30
43110 1996 10 03  75 31  7.2  0  3 27  1 31  1  2 10 10  3  3  0  1  1  0 31
43110 1996 10 12  72 31  9.0  0  3 26  2 31  6  0  0  1  5  2  4 11  2  0 31
43110 1996 11 03  57 30  6.9  0  0 28  2 30  1  8 11  6  0  0  1  1  2  0 30
43110 1996 11 12  62 30  8.8  0  0 29  1 30  6  2  0  0  0  0  1 20  1  0 30
43110 1996 12 03  49 31  9.1  0  4 27  0 31  0  2 23  6  0  0  0  0  0  0 31
43110 1996 12 12  54 31  7.3  0  0 29  2 31  6  0  2  1  0  1  4 15  2  0 31
43110 1997 01 03  59 31  5.8  0  1 29  1 31  1  8 18  3  0  0  0  0  1  0 31
43110 1997 01 12  53 31 10.7  0  1 30  0 31  7  0  1  0  0  0  8 15  0  0 31
43110 1997 02 03  58 28  5.5  0  0 28  0 28  5  5  5  8  1  0  0  4  0  0 28
43110 1997 02 12  54 28 10.8  0  0 28  0 28  6  0  0  0  0  0  0 22  0  0 28
43110 1997 03 03  72 31  4.6  0  0 29  2 31  2  7  7 11  1  0  0  1  2  0 31
43110 1997 03 12  64 31 10.1  0  0 31  0 31  3  0  0  0  0  2 10 16  0  0 31
43110 1997 04 03  70 30  6.1  0  0 30  0 30  8  6  1  9  2  1  0  3  0  0 30
43110 1997 04 12  61 30 11.9  0  2 28  0 30  2  0  0  1  0  0  6 21  0  0 30
43110 1997 05 03  68 31  7.4  0  0 30  1 31 11  4  0  0  0  2  3 10  1  0 31
43110 1997 05 12  64 31 13.7  0  2 29  0 31  1  0  0  0  0  0  5 25  0  0 31
43110 1997 06 03  84 30  7.4  0  0 29  1 30  2  1  3  8  4  1  8  2  1  0 30
43110 1997 06 12  81 30 11.1  0  1 29  0 30  2  2  0  0  2  4 12  8  0  0 30
43110 1997 07 03  89 31  9.0  0  1 29  1 31  1  0  2  1  2  3 19  2  1  0 31
43110 1997 07 12  85 31  8.0  0  0 30  1 31  0  0  0  0  1  4 22  3  1  0 31
43110 1997 08 03  89 31  8.3  0  0 30  1 31  0  0  0  2  1  2 18  7  1  0 31
43110 1997 08 12  85 31  8.3  0  0 30  1 31  0  0  0  0  0  1 27  2  1  0 31
43110 1997 09 03  86 30  5.6  0  0 29  1 30  0  3  7 18  1  0  0  0  1  0 30
43110 1997 09 12  74 30  7.6  0  0 30  0 30  0  0  0  0  0  0 22  8  0  0 30
43110 1997 10 03  77 31  5.6  0  0 31  0 31  0  5  4 19  3  0  0  0  0  0 31
43110 1997 10 12  68 31  8.1  0  0 31  0 31  1  2  0  0  1  1  4 22  0  0 31
43110 1997 11 03  72 30  5.4  0  0 29  1 30  0  3 10 16  0  0  0  0  1  0 30
43110 1997 11 12  66 30  6.7  0  0 30  0 30  3  0  0  2  0  1  3 21  0  0 30
43110 1997 12 03  77 31  5.3  0  1 26  4 31  1  6  8 12  0  0  0  0  4  0 31
43110 1997 12 12  61 31  6.9  0  0 31  0 31  4  2  0  0  0  1  3 21  0  0 31
43110 1998 01 03  66 31  5.4  0  0 30  1 31  0  6 15  9  0  0  0  0  1  0 31
43110 1998 01 12  55 31  8.1  0  0 31  0 31  0  0  0  0  0  0  8 23  0  0 31
43110 1998 02 03  60 28  5.6  0  0 27  1 28  2  7 13  4  1  0  0  0  1  0 28
43110 1998 02 12  52 28 11.0  0  0 28  0 28  4  0  1  0  0  0  2 21  0  0 28
43110 1998 03 03  72 31  5.1  0  0 27  4 31  5  6  5 10  0  0  1  0  4  0 31
43110 1998 03 12  63 31  9.7  0  0 31  0 31  0  0  0  0  0  2  5 24  0  0 31
43110 1998 04 03  70 30  5.7  0  0 29  1 30 14  4  0  2  1  1  1  6  1  0 30
43110 1998 04 12  66 30 11.8  0  1 29  0 30  3  0  0  0  0  1  8 18  0  0 30
43110 1998 05 03  71 31  4.1  0  0 26  5 31  2  3  2  4  4  4  3  4  5  0 31
43110 1998 05 12  66 31 11.6  0  0 31  0 31  0  0  0  0  0  0 12 19  0  0 31
43110 1998 06 03  82 30  7.6  0  2 21  7 30  1  2  2  8  4  0  4  2  7  0 30
43110 1998 06 12  77 30 10.6  0  1 27  2 30  1  0  1  0  2  4  9 11  2  0 30
43110 1998 07 03  88 29  7.7  0  0 23  6 29  0  2  1  3  0  0 14  3  6  0 29
43110 1998 07 12  83 31 12.3  0  3 28  0 31  1  0  0  0  0  3 16 11  0  0 31
43110 1998 08 03  90 31  5.2  0  0 25  6 31  1  0  2  4  2  1  9  6  6  0 31
43110 1998 08 12  86 31  8.8  0  1 30  0 31  2  0  0  0  0  3 20  6  0  0 31
43110 1998 09 03  89 30  3.7  0  0 19 11 30  1  0  3  8  1  1  1  4 11  0 30
43110 1998 09 12  83 29  6.8  0  0 28  1 29  2  0  0  0  0  3 14  9  1  0 29
43110 1998 10 03  85 31  4.3  0  0 25  6 31  1  2  4 13  3  0  1  1  6  0 31
43110 1998 10 12  78 30  6.6  0  0 28  2 30  1  3  0  0  3  2  7 12  2  0 30
43110 1998 11 03  68 30  4.4  0  0 25  5 30  0  1  6 15  3  0  0  0  5  0 30
43110 1998 11 12  65 30  6.8  0  0 29  1 30  2  0  0  1  0  2  4 20  1  0 30
43110 1998 12 03  46 31  8.4  0  2 28  1 31  0  0 20 10  0  0  0  0  1  0 31
43110 1998 12 12  51 31  7.2  0  0 31  0 31  5  2  4  3  0  0  5 12  0  0 31
43110 1999 01 03  59 28  5.1  0  0 25  3 28  0  6  8  9  1  0  0  1  3  0 28
43110 1999 01 12  53 31  9.2  0  1 30  0 31  1  1  0  0  0  0  4 25  0  0 31
43110 1999 02 03  60 27  4.3  0  0 19  8 27  0  3 10  6  0  0  0  0  8  0 27
43110 1999 02 12  54 26  8.5  0  0 26  0 26  1  0  0  0  0  0 13 12  0  0 26
43110 1999 03 03  70 28  3.3  0  0 20  8 28  2  8  2  8  0  0  0  0  8  0 28
43110 1999 03 12  65 31 11.8  0  2 29  0 31  4  2  0  0  0  2  5 18  0  0 31
43110 1999 04 03  75 26  5.1  0  0 21  5 26  5  1  0  6  3  1  2  3  5  0 26
43110 1999 04 12  67 30 11.5  0  0 30  0 30  0  0  0  0  0  0 10 20  0  0 30
43110 1999 05 03  78 26  4.8  0  0 20  6 26  3  0  2  6  3  1  0  5  6  0 26
43110 1999 05 12  69 30 10.0  0  0 29  1 30  2  0  0  0  2  6  7 12  1  0 30
43110 1999 06 03  88 30  4.7  0  0 22  8 30  1  2  0  2  2  5  5  5  8  0 30
43110 1999 06 12  84 30  6.0  0  0 24  6 30  0  0  0  2  0  2 14  6  6  0 30
43110 1999 07 03  87 31                   0  1  0  1  0  0  2 17  2  8  0 31
43110 1999 07 12  85 30                   0  0  0  0  0  0  4 22  3  1  0 30
43110 1999 08 03  88 29                   0  3  0  0  1  0  0 15  3  7  0 29
